Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,RDO_mgL_6,RDOsat_percent_6,RDOTemp_C_6,RDO_mgL_13,RDOsat_percent_13,RDOTemp_C_13,EXOTemp_C_1.5,EXOCond_uScm_1.5,EXOSpCond_uScm_1.5,EXOTDS_mgL_1.5,EXODOsat_percent_1.5,EXODO_mgL_1.5,EXOChla_RFU_1.5,EXOChla_ugL_1.5,EXOBGAPC_RFU_1.5,EXOBGAPC_ugL_1.5,EXOfDOM_RFU_1.5,EXOfDOM_QSU_1.5,EXOTurbidity_FNU_1.5,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_13,Depth_m_13,LvlTemp_C_13,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_RDO_mgL_6,Flag_RDOsat_percent_6,Flag_RDOTemp_C_6,Flag_RDO_mgL_13,Flag_RDOsat_percent_13,Flag_RDOTemp_C_13,Flag_EXOTemp_C_1.5,Flag_EXOCond_uScm_1.5,Flag_EXOSpCond_uScm_1.5,Flag_EXOTDS_mgL_1.5,Flag_EXODOsat_percent_1.5,Flag_EXODO_mgL_1.5,Flag_EXOChla_RFU_1.5,Flag_EXOChla_ugL_1.5,Flag_EXOBGAPC_RFU_1.5,Flag_EXOBGAPC_ugL_1.5,Flag_EXOfDOM_RFU_1.5,Flag_EXOfDOM_QSU_1.5,Flag_EXOTurbidity_FNU_1.5,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
BVR,50,2023-03-01 11:50:00,NA,NA,NA,8.883112,8.714289,8.731104,8.555719,8.55401,8.460352,8.400782,8.346186,8.316798,8.24679,11.37135,97.68181,8.706933,11.16562,95.04048,8.328759,8.803001,20.04,29.02,18.87,97.8,11.36,1.16,2.99,2,0.9,4.15,12.36,4.37,2.68,1.886,4.07,12.67,1.21,13.78581,9.7127924355,8.335578,79800,14.22,13.18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 12:00:00,NA,NA,NA,8.933161,8.737238,8.72085,8.569849,8.55752,8.465174,8.396845,8.348994,8.324579,8.256678,11.34351,97.43798,8.704866,11.17129,95.09207,8.330193,8.831,20.05,29,18.85,97.87,11.36,1.1,2.81,1.98,0.88,4.14,12.33,4.28,2.68,1.887,4.07,12.68,1.21,13.78442,9.711813111,8.343942,79801,14.2,13.45,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 12:10:00,NA,NA,NA,8.943567,8.741388,8.726648,8.577845,8.560663,8.468774,8.405756,8.356958,8.331232,8.264124,11.36239,97.61434,8.710892,11.18497,95.23642,8.342293,8.82,20.36,29.46,19.15,98.04,11.38,1.11,2.83,1.9,0.79,4.22,12.54,4.12,2.67,1.881,4.07,12.7,NA,13.78359,9.7112283345,8.349342,79802,14.21,13.7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 12:20:00,NA,NA,NA,9.03863,8.760858,8.742426,8.589197,8.569788,8.463739,8.401697,8.355463,8.335902,8.271631,11.3719,97.70745,8.715813,11.18142,95.22976,8.352486,8.817,20.07,29.05,18.88,98.08,11.39,1.21,3.18,2.01,0.92,4.14,12.32,4.3,2.67,1.879,4.07,12.67,1.21,13.78434,9.711756747,8.355046,79803,14.21,13.9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 12:30:00,NA,NA,NA,9.103632,8.789698,8.738337,8.607172,8.585596,8.476221,8.409632,8.349634,8.338678,8.276239,11.42244,98.24172,8.757988,11.15442,95.00048,8.352807,8.832,20.08,29.05,18.88,98.3,11.41,0.89,2.13,1.99,0.89,4.14,12.3,4.4,2.66,1.875,4.07,12.68,1.18,13.7851,9.712292205,8.360631,79804,14.2,14.15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 12:40:00,NA,NA,NA,9.277979,8.810694,8.757105,8.607843,8.596216,8.481775,8.416223,8.349177,8.341364,8.279078,11.45315,98.50922,8.759414,11.21369,95.5101,8.354874,8.845,20.08,29.04,18.88,98.24,11.4,1.07,2.73,2.01,0.91,4.16,12.37,4.34,2.66,1.873,4.07,12.67,1.18,13.785,9.71222175,8.364961,79805,14.22,14.45,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 12:50:00,NA,NA,NA,9.085413,8.814722,8.763605,8.609522,8.606104,8.47967,8.424616,8.35232,8.344782,8.276453,11.45377,98.51255,8.758622,11.20724,95.45108,8.353135,8.859,20.09,29.05,18.88,98.28,11.4,1.13,2.91,2.01,0.91,4.14,12.32,4.36,2.66,1.873,4.07,12.66,1.17,13.78611,9.7130038005,8.361722,79806,14.21,14.66,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 13:00:00,NA,NA,NA,8.907648,8.813043,8.774683,8.623286,8.612055,8.482355,8.43661,8.356226,8.345301,8.266993,11.4458,98.50085,8.782563,11.1672,95.10598,8.351372,8.906,20.09,29.01,18.86,98.7,11.43,1.13,2.9,2,0.9,4.14,12.31,4.23,2.65,1.866,4.07,12.66,1.18,13.78357,9.7112142435,8.346944,79807,14.22,14.89,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 13:10:00,NA,NA,NA,9.38537,8.84109,8.788386,8.631647,8.617762,8.496515,8.454614,8.361963,8.348017,8.260858,11.48809,98.90663,8.800148,11.13166,94.80516,8.352173,8.935001,20.09,28.99,18.84,98.84,11.44,1.06,2.68,1.98,0.88,4.13,12.3,4.36,2.65,1.865,4.07,12.68,1.2,13.78458,9.711925839,8.349426,79808,14.21,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 13:20:00,NA,NA,NA,9.236018,8.873438,8.808924,8.650842,8.611994,8.502924,8.461206,8.368646,8.352655,8.277582,11.48297,98.89424,8.813454,11.15129,94.97902,8.355034,8.934,20.13,29.05,18.88,98.99,11.46,1.08,2.74,1.96,0.86,4.13,12.3,4.33,2.64,1.862,4.07,12.68,1.18,13.78303,9.7108337865,8.36664,79809,14.22,14.97,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 13:30:00,NA,NA,NA,9.139582,8.867884,8.82287,8.665705,8.616174,8.519434,8.465326,8.377253,8.360742,8.289179,11.50875,99.15,8.827553,11.17331,95.19202,8.366021,8.922,20.39,29.43,19.13,98.89,11.45,1.16,3.01,1.93,0.83,4.2,12.51,4.24,2.64,1.859,4.07,12.63,NA,13.78435,9.7117637925,8.373321,79810,14.22,15.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 13:40:00,NA,NA,NA,9.246088,8.849848,8.839197,8.682703,8.620447,8.512873,8.467523,8.388727,8.365839,8.296411,11.43151,98.48873,8.829285,11.19144,95.37066,8.376534,8.928001,20.11,29.02,18.86,98.66,11.43,1.15,2.98,2.03,0.94,4.14,12.32,4.31,2.64,1.86,4.07,12.65,NA,13.78581,9.7127924355,8.380625,79811,14.22,15.36,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 13:50:00,NA,NA,NA,9.209009,8.826838,8.838739,8.702722,8.629175,8.526087,8.474634,8.395868,8.36593,8.28689,11.48408,98.94085,8.828981,11.15445,95.04762,8.373185,8.925,20.41,29.45,19.14,98.83,11.45,1.13,2.89,1.92,0.81,4.21,12.53,4.12,2.63,1.854,4.07,12.65,NA,13.78497,9.7122006135,8.370283,79812,14.22,15.61,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 14:00:00,NA,NA,NA,9.178309,8.812952,8.835413,8.71145,8.649714,8.547174,8.50564,8.40005,8.366907,8.293757,11.49308,99.0274,8.832786,11.20779,95.50721,8.37526,8.925,20.11,29.02,18.86,98.58,11.42,1.13,2.9,1.95,0.85,4.16,12.37,4.23,2.63,1.852,4.07,12.67,1.19,13.78331,9.7110310605,8.375705,79813,14.21,15.83,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 14:10:00,NA,NA,NA,9.142847,8.826685,8.835413,8.711054,8.652704,8.525873,8.498804,8.396845,8.370905,8.302698,11.49082,99.0054,8.831682,11.25165,95.88417,8.376687,8.929,20.14,29.06,18.89,98.35,11.39,1.1,2.8,1.99,0.89,4.14,12.32,4.32,2.63,1.852,4.07,12.65,1.22,13.7829,9.710742195,8.384943,79814,14.21,15.92,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 14:20:00,NA,NA,NA,9.130762,8.812311,8.835566,8.718958,8.662683,8.543238,8.494196,8.393579,8.371607,8.304774,11.43014,98.47686,8.829285,11.28647,96.18091,8.376687,8.917,20.12,29.04,18.87,98.23,11.38,1.12,2.87,2,0.9,4.13,12.29,4.48,2.63,1.853,4.07,12.68,1.18,13.78408,9.711573564,8.386756,79815,14.2,15.95,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 14:30:00,NA,NA,NA,9.205438,8.811121,8.822718,8.720301,8.670313,8.531122,8.498102,8.387018,8.374048,8.298792,11.4503,98.63974,8.824708,11.28536,96.17218,8.377015,8.91,20.11,29.03,18.87,98.29,11.39,1.11,2.84,2.01,0.92,4.15,12.34,4.29,2.63,1.852,4.07,12.64,1.21,13.7833,9.711024015,8.381567,79816,14.21,16.06,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 14:40:00,NA,NA,NA,9.271234,8.806422,8.825281,8.71615,8.651514,8.537042,8.482996,8.386926,8.375879,8.268274,11.4764,98.86718,8.825821,11.23007,95.69959,8.376381,8.908,20.12,29.05,18.88,98.37,11.4,1.19,3.09,2.03,0.93,4.11,12.24,4.37,2.63,1.852,4.07,12.64,1.21,13.78329,9.7110169695,8.361387,79817,14.21,16.12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 14:50:00,NA,NA,NA,9.313776,8.82229,8.823206,8.716791,8.651819,8.53982,8.475855,8.386072,8.371027,8.242945,11.50049,99.0768,8.826767,11.12231,94.67902,8.33194,8.916,20.39,29.43,19.13,98.53,11.41,1.18,3.06,1.95,0.85,4.22,12.55,4.3,2.62,1.846,4.07,12.67,NA,13.78333,9.7110451515,8.323212,79818,14.21,16.24,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 15:00:00,NA,NA,NA,9.238031,8.828363,8.837885,8.70495,8.67489,8.536859,8.464563,8.390436,8.365778,8.20379,11.43409,98.50531,8.826928,10.96309,93.25894,8.303414,8.91,20.1,29.01,18.86,98.42,11.4,1.11,2.83,1.97,0.87,4.16,12.37,4.29,2.62,1.848,4.07,12.65,NA,13.78564,9.712672662,8.282448,79819,14.2,16.31,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 15:10:00,NA,NA,NA,9.186182,8.839075,8.829645,8.712366,8.700647,8.546229,8.463556,8.392084,8.362177,8.20025,11.40374,98.24834,8.82882,10.80982,91.90499,8.280945,8.911,20.38,29.42,19.12,98.53,11.41,1.06,2.67,1.92,0.81,4.2,12.51,4.3,2.62,1.846,4.07,12.63,NA,13.78406,9.711559473,8.27979,79820,14.2,16.33,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 15:20:00,NA,NA,NA,9.187189,8.824885,8.838618,8.708643,8.701807,8.554133,8.455896,8.393396,8.355036,8.196406,11.4181,98.37133,8.828515,10.83659,92.12184,8.276162,8.915,20.15,29.08,18.9,98.41,11.4,1.18,3.07,2.02,0.92,4.15,12.35,4.29,2.62,1.847,4.07,12.65,1.18,13.78325,9.7109887875,8.273572,79821,14.21,16.37,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 15:30:00,NA,NA,NA,9.113611,8.823298,8.826807,8.706873,8.706262,8.565424,8.462397,8.393427,8.341822,8.214075,11.40006,98.21427,8.827874,10.88018,92.50481,8.281746,8.911,20.12,29.05,18.88,98.59,11.42,1.25,3.3,1.99,0.89,4.14,12.32,4.31,2.62,1.848,4.07,12.64,1.18,13.78386,9.711418563,8.295125,79822,14.22,16.4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 15:40:00,NA,NA,NA,9.073847,8.81109,8.82113,8.70791,8.709467,8.545862,8.457362,8.368433,8.331873,8.210962,11.39892,98.20833,8.829461,10.9224,92.86331,8.281426,8.916,20.11,29.03,18.87,98.56,11.42,1.16,3,2,0.9,4.14,12.32,4.29,2.62,1.847,4.07,12.63,1.19,13.78453,9.7118906115,8.290474,79823,14.21,16.4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 15:50:00,NA,NA,NA,9.031733,8.816339,8.823572,8.705835,8.715326,8.541071,8.46197,8.355006,8.312922,8.204035,11.36543,97.91788,8.828675,10.89379,92.6185,8.280793,8.913999,20.13,29.05,18.88,98.43,11.4,1.15,2.96,2.02,0.92,4.16,12.37,4.28,2.62,1.848,4.07,12.66,1.19,13.78436,9.711770838,8.28417,79824,14.21,16.36,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 16:00:00,NA,NA,NA,8.997766,8.785944,8.816401,8.705378,8.701654,8.52746,8.463983,8.339136,8.301234,8.201838,11.34725,97.76227,8.82914,10.85855,92.31655,8.279679,8.913999,20.13,29.06,18.89,98.32,11.39,1.07,2.69,1.95,0.85,4.15,12.33,4.27,2.62,1.846,4.07,12.63,1.18,13.78453,9.7118906115,8.279255,79825,14.21,16.33,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 16:10:00,NA,NA,NA,8.971705,8.800714,8.812982,8.701563,8.684442,8.511774,8.461206,8.328943,8.301264,8.19726,11.33299,97.60586,8.814882,10.80514,91.85275,8.275376,8.920999,20.12,29.04,18.87,98.48,11.4,1.08,2.76,2,0.91,4.13,12.29,4.25,2.62,1.843,4.07,12.64,1.19,13.78481,9.7120878855,8.276247,79826,14.22,16.26,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 16:20:00,NA,NA,NA,8.979426,8.797266,8.809992,8.697046,8.685786,8.505914,8.45489,8.322901,8.300378,8.196009,11.32169,97.48742,8.805854,10.74867,91.35954,8.269471,8.917,20.13,29.05,18.88,98.45,11.4,1.14,2.93,2.02,0.92,4.16,12.37,4.28,2.62,1.844,4.07,12.65,1.19,13.78465,9.7119751575,8.273172,79827,14.21,16.15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 16:30:00,NA,NA,NA,8.96554,8.785273,8.801202,8.697168,8.666376,8.493342,8.447046,8.323358,8.302026,8.193994,11.36113,97.82552,8.805222,10.69114,90.8703,8.26931,8.905,20.12,29.05,18.88,98.25,11.38,1.11,2.83,2.02,0.93,4.16,12.37,4.25,2.62,1.844,4.07,12.64,1.19,13.78394,9.711474927,8.272386,79828,14.22,16.07,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 16:40:00,NA,NA,NA,8.932306,8.777399,8.789637,8.691766,8.662897,8.492395,8.427576,8.324732,8.303186,8.192713,11.34563,97.68318,8.801407,10.67805,90.74305,8.262139,8.895001,20.1,29.02,18.87,98.1,11.37,1.06,2.68,2.05,0.96,4.14,12.32,4.19,2.62,1.845,4.07,12.56,1.2,13.78396,9.711489018,8.273055,79829,14.22,15.96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 16:50:00,NA,NA,NA,8.909693,8.802698,8.777643,8.688349,8.65951,8.479883,8.409113,8.328028,8.307276,8.198633,11.33099,97.52281,8.786828,10.73744,91.28314,8.278084,8.883,20.1,29.04,18.88,98.08,11.37,1.03,2.59,2,0.9,4.13,12.29,4.25,2.62,1.846,4.07,12.18,1.18,13.78519,9.7123556145,8.279857,79830,13.77,15.83,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 17:00:00,NA,NA,NA,8.883509,8.82989,8.772211,8.677271,8.674586,8.475245,8.391687,8.329523,8.309809,8.19433,11.29128,97.17032,8.782242,10.76325,91.50472,8.27903,8.928001,20.1,29,18.85,98.45,11.4,1.13,2.9,2.03,0.93,4.13,12.3,4.34,2.62,1.843,4.07,12.12,1.18,13.78565,9.7126797075,8.277166,79831,13.57,15.7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 17:10:00,NA,NA,NA,8.875696,8.843042,8.804529,8.666285,8.672785,8.472284,8.390986,8.326929,8.307642,8.182856,11.30275,97.31871,8.803466,10.70875,91.04171,8.279198,8.97,20.13,29.02,18.86,98.84,11.43,1.11,2.84,1.98,0.88,4.15,12.36,4.33,2.61,1.84,4.07,11.98,1.21,13.78485,9.7121160675,8.269729,79832,13.58,15.55,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 17:20:00,NA,NA,NA,8.85058,8.841761,8.791742,8.663202,8.67013,8.475,8.394647,8.333063,8.303797,8.188593,11.30106,97.30937,8.80571,10.69855,90.94367,8.274086,8.926,20.12,29.03,18.87,98.55,11.41,1.14,2.92,2.05,0.95,4.13,12.28,4.25,2.61,1.841,4.07,11.95,1.19,13.78469,9.7120033395,8.273305,79833,13.57,15.37,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 17:30:00,NA,NA,NA,8.850855,8.799555,8.77038,8.655206,8.665491,8.493281,8.399164,8.331538,8.279414,8.18252,11.27836,97.04946,8.77813,10.67314,90.68979,8.256882,8.869001,20.38,29.45,19.14,97.98,11.36,1.13,2.9,1.94,0.83,4.2,12.5,4.22,2.61,1.84,4.07,11.83,NA,13.78647,9.7132574385,8.259656,79834,13.4,15.22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 17:40:00,NA,NA,NA,8.831659,8.812372,8.773126,8.652369,8.659387,8.50799,8.402521,8.32699,8.269403,8.180872,11.25119,96.82162,8.780648,10.6285,90.31468,8.258774,8.886,20.12,29.06,18.89,97.88,11.35,1.06,2.68,1.99,0.89,4.15,12.34,4.25,2.62,1.844,4.07,11.76,NA,13.78674,9.713447667,8.267256,79835,13.31,15.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 17:50:00,NA,NA,NA,8.821527,8.790155,8.76095,8.650751,8.648249,8.507014,8.400721,8.340693,8.268091,8.189264,11.23767,96.6523,8.757836,10.5717,89.84948,8.266755,8.926,20.42,29.46,19.15,98.15,11.37,1.1,2.79,1.91,0.8,4.19,12.46,4.15,2.61,1.841,4.07,11.72,NA,13.78647,9.7132574385,8.273454,79836,13.28,14.86,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 18:00:00,NA,NA,NA,8.809656,8.781397,8.754419,8.642023,8.649042,8.525904,8.403925,8.34765,8.269709,8.196497,11.25017,96.7795,8.766395,10.55425,89.72864,8.279358,8.896,20.11,29.04,18.88,98.14,11.37,1.17,3.04,1.98,0.88,4.13,12.3,4.24,2.61,1.84,4.07,11.69,1.19,13.78732,9.713856306,8.281262,79837,13.2,14.65,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 18:10:00,NA,NA,NA,8.796046,8.752009,8.742518,8.632929,8.641046,8.550593,8.415399,8.353662,8.27154,8.201288,11.23946,96.66699,8.757676,10.57481,89.90426,8.279679,8.885,20.12,29.06,18.89,98.15,11.38,1.32,3.51,2.01,0.91,4.13,12.28,4.29,2.62,1.843,4.07,11.65,1.18,13.78566,9.712686753,8.282798,79838,13.2,14.41,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 18:20:00,NA,NA,NA,8.908472,8.741998,8.753015,8.623499,8.631464,8.562372,8.421808,8.352747,8.273096,8.2055,11.33217,97.46502,8.757836,10.51159,89.36866,8.280626,8.901,20.37,29.41,19.12,98.6,11.42,1.33,3.55,1.95,0.84,4.21,12.53,4.2,2.61,1.841,4.07,11.64,NA,13.78656,9.713320848,8.286728,79839,13.21,14.1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 18:30:00,NA,NA,NA,9.169245,8.744501,8.757471,8.619532,8.62829,8.558649,8.428553,8.357325,8.274561,8.2073,11.27987,97.01394,8.757354,10.38527,88.29658,8.281426,8.892,20.08,29,18.85,98.43,11.41,1.21,3.15,2.02,0.92,4.14,12.31,4.3,2.62,1.844,4.07,11.44,NA,13.7862,9.71306721,8.288834,79840,13.01,13.82,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 18:40:00,NA,NA,NA,8.937555,8.738734,8.756464,8.60998,8.622095,8.558924,8.433466,8.358179,8.274561,8.208704,11.25432,96.78028,8.751336,10.39999,88.4222,8.281746,8.896,20.39,29.45,19.14,98.52,11.42,1.22,3.21,1.96,0.86,4.22,12.54,4.14,2.62,1.845,4.07,11.55,NA,13.78701,9.7136378955,8.286662,79841,13.1,13.71,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BVR,50,2023-03-01 18:50:00,NA,NA,NA,8.986658,8.73501,8.761164,8.615778,8.615412,8.558405,8.43902,8.355982,8.276636,8.208063,11.2351,96.62844,8.75721,10.49138,89.19762,8.280945,8.894,20.09,29.01,18.86,98.72,11.44,1.28,3.39,2.03,0.93,4.14,12.31,4.29,2.62,1.844,4.07,11.61,1.18,13.78675,9.7134547125,8.288551,79842,13.13,13.41,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2023-03-01 19:00:00,NA,NA,NA,9.181146,8.732355,8.795252,8.612421,8.61352,8.554377,8.454858,8.35528,8.27746,8.208734,11.27819,97.08982,8.796029,10.57833,89.93717,8.281106,8.896,20.08,29,18.85,98.64,11.43,1.3,3.46,2.03,0.94,4.14,12.31,4.34,2.62,1.845,4.07,11.59,1.18,13.78668,9.713405394,8.290759,79843,13.17,13.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
